# time  ID  size  fromHost  toHost  TTL  isResponse
324000.0000 M270 1000000 cambridge-Host41 cambridge-Host26 n/a N 
325200.0000 M271 1000000 cambridge-Host15 cambridge-Host48 n/a N 
326400.0000 M272 1000000 cambridge-Host12 cambridge-Host33 n/a N 
327600.0000 M273 1000000 cambridge-Host2 cambridge-Host32 n/a N 
328800.0000 M274 1000000 cambridge-Host48 cambridge-Host44 n/a N 
330000.0000 M275 1000000 cambridge-Host41 cambridge-Host3 n/a N 
331200.0000 M276 1000000 cambridge-Host30 cambridge-Host37 n/a N 
332400.0000 M277 1000000 cambridge-Host15 cambridge-Host26 n/a N 
333600.0000 M278 1000000 cambridge-Host0 cambridge-Host45 n/a N 
334800.0000 M279 1000000 cambridge-Host0 cambridge-Host12 n/a N 
336000.0000 M280 1000000 cambridge-Host25 cambridge-Host12 n/a N 
337200.0000 M281 1000000 cambridge-Host24 cambridge-Host2 n/a N 
338400.0000 M282 1000000 cambridge-Host36 cambridge-Host22 n/a N 
339600.0000 M283 1000000 cambridge-Host36 cambridge-Host12 n/a N 
340800.0000 M284 1000000 cambridge-Host24 cambridge-Host5 n/a N 
342000.0000 M285 1000000 cambridge-Host50 cambridge-Host17 n/a N 
343200.0000 M286 1000000 cambridge-Host16 cambridge-Host46 n/a N 
344400.0000 M287 1000000 cambridge-Host21 cambridge-Host33 n/a N 
345600.0000 M288 1000000 cambridge-Host44 cambridge-Host41 n/a N 
346800.0000 M289 1000000 cambridge-Host16 cambridge-Host50 n/a N 
348000.0000 M290 1000000 cambridge-Host33 cambridge-Host3 n/a N 
349200.0000 M291 1000000 cambridge-Host35 cambridge-Host2 n/a N 
350400.0000 M292 1000000 cambridge-Host47 cambridge-Host9 n/a N 
351600.0000 M293 1000000 cambridge-Host35 cambridge-Host13 n/a N 
352800.0000 M294 1000000 cambridge-Host11 cambridge-Host2 n/a N 
354000.0000 M295 1000000 cambridge-Host37 cambridge-Host14 n/a N 
355200.0000 M296 1000000 cambridge-Host17 cambridge-Host19 n/a N 
356400.0000 M297 1000000 cambridge-Host43 cambridge-Host39 n/a N 
357600.0000 M298 1000000 cambridge-Host28 cambridge-Host3 n/a N 
358800.0000 M299 1000000 cambridge-Host43 cambridge-Host17 n/a N 
360000.0000 M300 1000000 cambridge-Host6 cambridge-Host43 n/a N 
361200.0000 M301 1000000 cambridge-Host1 cambridge-Host22 n/a N 
362400.0000 M302 1000000 cambridge-Host8 cambridge-Host20 n/a N 
363600.0000 M303 1000000 cambridge-Host12 cambridge-Host21 n/a N 
364800.0000 M304 1000000 cambridge-Host31 cambridge-Host48 n/a N 
366000.0000 M305 1000000 cambridge-Host4 cambridge-Host16 n/a N 
367200.0000 M306 1000000 cambridge-Host8 cambridge-Host0 n/a N 
368400.0000 M307 1000000 cambridge-Host19 cambridge-Host49 n/a N 
369600.0000 M308 1000000 cambridge-Host2 cambridge-Host51 n/a N 
370800.0000 M309 1000000 cambridge-Host41 cambridge-Host7 n/a N 
372000.0000 M310 1000000 cambridge-Host22 cambridge-Host45 n/a N 
373200.0000 M311 1000000 cambridge-Host11 cambridge-Host25 n/a N 
374400.0000 M312 1000000 cambridge-Host36 cambridge-Host43 n/a N 
375600.0000 M313 1000000 cambridge-Host37 cambridge-Host13 n/a N 
376800.0000 M314 1000000 cambridge-Host41 cambridge-Host14 n/a N 
378000.0000 M315 1000000 cambridge-Host16 cambridge-Host22 n/a N 
379200.0000 M316 1000000 cambridge-Host32 cambridge-Host11 n/a N 
380400.0000 M317 1000000 cambridge-Host0 cambridge-Host49 n/a N 
381600.0000 M318 1000000 cambridge-Host11 cambridge-Host45 n/a N 
382800.0000 M319 1000000 cambridge-Host13 cambridge-Host42 n/a N 
384000.0000 M320 1000000 cambridge-Host14 cambridge-Host6 n/a N 
385200.0000 M321 1000000 cambridge-Host21 cambridge-Host51 n/a N 
386400.0000 M322 1000000 cambridge-Host15 cambridge-Host29 n/a N 
387600.0000 M323 1000000 cambridge-Host38 cambridge-Host15 n/a N 
388800.0000 M324 1000000 cambridge-Host7 cambridge-Host18 n/a N 
390000.0000 M325 1000000 cambridge-Host42 cambridge-Host20 n/a N 
391200.0000 M326 1000000 cambridge-Host21 cambridge-Host13 n/a N 
392400.0000 M327 1000000 cambridge-Host25 cambridge-Host23 n/a N 
393600.0000 M328 1000000 cambridge-Host17 cambridge-Host40 n/a N 
394800.0000 M329 1000000 cambridge-Host26 cambridge-Host4 n/a N 
396000.0000 M330 1000000 cambridge-Host15 cambridge-Host31 n/a N 
397200.0000 M331 1000000 cambridge-Host27 cambridge-Host46 n/a N 
398400.0000 M332 1000000 cambridge-Host37 cambridge-Host1 n/a N 
399600.0000 M333 1000000 cambridge-Host35 cambridge-Host17 n/a N 
400800.0000 M334 1000000 cambridge-Host43 cambridge-Host41 n/a N 
402000.0000 M335 1000000 cambridge-Host29 cambridge-Host15 n/a N 
403200.0000 M336 1000000 cambridge-Host38 cambridge-Host40 n/a N 
404400.0000 M337 1000000 cambridge-Host31 cambridge-Host50 n/a N 
405600.0000 M338 1000000 cambridge-Host5 cambridge-Host31 n/a N 
406800.0000 M339 1000000 cambridge-Host1 cambridge-Host48 n/a N 
408000.0000 M340 1000000 cambridge-Host25 cambridge-Host37 n/a N 
409200.0000 M341 1000000 cambridge-Host24 cambridge-Host45 n/a N 
410400.0000 M342 1000000 cambridge-Host28 cambridge-Host26 n/a N 
411600.0000 M343 1000000 cambridge-Host32 cambridge-Host18 n/a N 
412800.0000 M344 1000000 cambridge-Host25 cambridge-Host43 n/a N 
414000.0000 M345 1000000 cambridge-Host2 cambridge-Host47 n/a N 
415200.0000 M346 1000000 cambridge-Host46 cambridge-Host1 n/a N 
416400.0000 M347 1000000 cambridge-Host10 cambridge-Host34 n/a N 
417600.0000 M348 1000000 cambridge-Host2 cambridge-Host11 n/a N 
418800.0000 M349 1000000 cambridge-Host17 cambridge-Host32 n/a N 
420000.0000 M350 1000000 cambridge-Host37 cambridge-Host48 n/a N 
421200.0000 M351 1000000 cambridge-Host43 cambridge-Host5 n/a N 
422400.0000 M352 1000000 cambridge-Host11 cambridge-Host22 n/a N 
423600.0000 M353 1000000 cambridge-Host42 cambridge-Host28 n/a N 
424800.0000 M354 1000000 cambridge-Host30 cambridge-Host44 n/a N 
426000.0000 M355 1000000 cambridge-Host30 cambridge-Host33 n/a N 
427200.0000 M356 1000000 cambridge-Host50 cambridge-Host5 n/a N 
428400.0000 M357 1000000 cambridge-Host12 cambridge-Host22 n/a N 
429600.0000 M358 1000000 cambridge-Host15 cambridge-Host28 n/a N 
430800.0000 M359 1000000 cambridge-Host26 cambridge-Host25 n/a N 
432000.0000 M360 1000000 cambridge-Host0 cambridge-Host48 n/a N 
433200.0000 M361 1000000 cambridge-Host9 cambridge-Host40 n/a N 
434400.0000 M362 1000000 cambridge-Host30 cambridge-Host42 n/a N 
435600.0000 M363 1000000 cambridge-Host27 cambridge-Host0 n/a N 
436800.0000 M364 1000000 cambridge-Host11 cambridge-Host46 n/a N 
438000.0000 M365 1000000 cambridge-Host44 cambridge-Host48 n/a N 
439200.0000 M366 1000000 cambridge-Host26 cambridge-Host14 n/a N 
440400.0000 M367 1000000 cambridge-Host16 cambridge-Host26 n/a N 
441600.0000 M368 1000000 cambridge-Host21 cambridge-Host23 n/a N 
442800.0000 M369 1000000 cambridge-Host10 cambridge-Host40 n/a N 
444000.0000 M370 1000000 cambridge-Host11 cambridge-Host25 n/a N 
445200.0000 M371 1000000 cambridge-Host24 cambridge-Host5 n/a N 
446400.0000 M372 1000000 cambridge-Host48 cambridge-Host42 n/a N 
447600.0000 M373 1000000 cambridge-Host19 cambridge-Host35 n/a N 
448800.0000 M374 1000000 cambridge-Host46 cambridge-Host47 n/a N 
450000.0000 M375 1000000 cambridge-Host18 cambridge-Host36 n/a N 
